,url_length,special_char_num,contains_login,is_ip,label,external_link_num,iframes_num,script_num,mailto_num,external_script_num,external_img_num,external_style_num,suspicious_keyword
33162,41,8,1,0,0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0
33163,34,6,0,0,0,18.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0
33164,26,5,0,0,0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
33165,81,7,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33166,76,6,0,0,0,74.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
33167,26,4,0,0,1,,,,,,,,
33168,514,34,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33169,74,7,0,0,0,285.0,1.0,36.0,0.0,0.0,0.0,0.0,1.0
33170,156,6,0,0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
33171,167,7,0,0,1,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
33172,70,6,0,0,0,89.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
33173,77,8,0,0,0,84.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0
33174,57,8,0,0,0,92.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0
33175,87,14,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
33176,33,5,0,0,1,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
33177,40,6,0,0,0,140.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0
33178,29,4,0,0,0,27.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0
33179,45,5,0,0,0,9.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0
33180,33,5,1,0,0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
33181,45,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33182,63,8,0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33183,57,7,0,0,1,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
33184,39,5,0,0,1,17.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
33185,177,9,0,0,0,87.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0
33186,35,6,0,0,0,14.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
33187,42,4,0,0,0,15.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0
33188,63,6,0,0,1,0.0,2.0,15.0,0.0,0.0,0.0,0.0,1.0
33189,39,7,0,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
33190,34,5,0,0,1,185.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0
33191,32,5,0,0,0,19.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0
33192,79,8,0,0,0,4189.0,1.0,15.0,0.0,0.0,0.0,0.0,1.0
33193,54,6,0,0,0,58.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
33194,54,5,0,0,0,72.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
33195,52,6,0,0,1,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
33196,34,4,0,0,0,50.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0
33197,52,6,0,0,0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
33198,43,6,0,0,1,16.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0
33199,40,6,0,0,0,117.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0
33200,45,6,0,0,1,0.0,2.0,15.0,0.0,0.0,0.0,0.0,1.0
33201,58,8,0,0,1,,,,,,,,
33202,49,6,0,0,0,168.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0
33203,44,6,0,0,0,116.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0
33204,54,6,0,0,0,110.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0
33205,58,6,0,0,0,23.0,0.0,76.0,0.0,0.0,0.0,0.0,1.0
33206,50,8,0,0,0,34.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0
33207,63,6,0,0,1,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
33208,35,5,0,0,0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
33209,67,7,0,0,0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0
33210,70,8,0,0,0,27.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
33211,44,6,1,0,0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0
33212,76,9,0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33213,48,5,0,0,0,48.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0
33214,87,9,0,0,0,100.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
33215,5,0,0,0,`result`,,,,,,,,
33216,237,8,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33217,72,8,1,0,1,,,,,,,,
33218,66,9,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33219,56,8,0,0,0,172.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0
33220,31,5,0,0,0,40.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
33221,66,6,0,0,0,189.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0
33222,41,5,0,0,0,43.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
33223,99,7,0,0,0,5.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0
33224,50,6,0,0,0,788.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0
33225,97,5,0,0,0,53.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0
33226,42,4,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33227,81,7,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33228,78,6,0,0,1,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
33229,19,4,0,0,0,59.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0
33230,80,8,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
33231,45,6,0,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33232,63,6,0,0,0,24.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0
33233,67,8,0,0,0,86.0,1.0,19.0,0.0,0.0,0.0,0.0,1.0
33234,21,4,0,0,0,146.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0
33235,40,5,0,0,0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
33236,119,8,0,0,0,11.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0
33237,70,7,0,0,0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0
33238,102,6,0,0,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33239,35,8,0,0,1,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
33240,49,7,0,0,0,100.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0
33241,38,5,0,0,1,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0
33242,34,4,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
33243,33,5,1,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
33244,75,5,0,0,0,42.0,1.0,45.0,0.0,0.0,0.0,0.0,1.0
33245,28,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33246,61,8,1,0,1,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
33247,37,6,0,0,0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
33248,61,9,0,0,1,,,,,,,,
33249,25,4,0,0,0,59.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0
33250,52,6,0,0,0,13.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0
33251,32,5,0,0,0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
33252,70,7,0,0,0,57.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0
33253,81,10,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33254,78,8,0,0,0,150.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0
33255,91,10,0,0,0,47.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0
33256,51,8,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33257,24,5,0,0,0,84.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0
33258,54,6,0,0,0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
33259,55,4,0,0,1,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
33260,53,9,0,0,1,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
33261,77,6,0,0,0,26.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
33262,48,6,0,0,0,204.0,1.0,15.0,0.0,0.0,0.0,0.0,1.0
33263,99,7,0,0,0,91.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
33264,34,5,0,0,0,172.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0
33265,35,5,0,0,0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
33266,50,5,0,0,1,52.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0
33267,75,8,0,0,0,15.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
33268,41,5,0,0,1,3.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0
33269,101,10,0,0,0,14.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0
33270,69,12,0,0,0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
33271,96,7,0,0,0,20.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0
33272,55,7,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33273,23,5,0,0,1,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
33274,68,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33275,39,5,0,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
33276,101,7,0,0,0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0
33277,45,7,0,0,1,16.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
33278,42,5,0,0,0,42.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
33279,35,5,0,0,0,133.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0
33280,28,5,0,0,1,38.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0
33281,73,9,0,0,1,13.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
33282,34,6,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33283,35,5,0,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
33284,44,6,0,0,0,21.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
33285,47,5,0,0,0,49.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
33286,67,5,0,0,0,41.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
33287,52,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33288,78,9,0,0,0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
33289,110,13,0,0,1,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
33290,62,5,0,0,0,19.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0
33291,79,8,0,0,0,179.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0
33292,31,5,0,0,0,25.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
33293,45,7,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33294,285,16,1,0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
33295,47,6,0,0,0,158.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0
33296,29,4,0,0,0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
33297,39,6,0,0,0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
33298,126,14,0,0,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
33299,20,4,0,0,0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0
33300,148,10,0,0,0,211.0,1.0,18.0,0.0,0.0,0.0,0.0,1.0
33301,91,12,1,0,1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
33302,98,8,1,0,0,22.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
33303,64,7,0,0,0,274.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0
33304,80,6,0,0,0,20.0,2.0,112.0,0.0,0.0,0.0,0.0,1.0
33305,49,6,0,0,0,44.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
33306,57,8,0,0,1,26.0,5.0,59.0,0.0,0.0,0.0,0.0,0.0
33307,30,4,0,0,0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
33308,73,10,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
33309,47,7,0,0,0,57.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0
33310,40,7,0,0,0,122.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
33311,65,9,0,0,0,14.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0
33312,40,7,0,0,0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
33313,49,6,0,0,0,78.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0
33314,69,6,0,0,0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
33315,56,6,0,0,1,,,,,,,,
33316,29,5,0,0,0,17.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0
33317,32,5,0,0,0,32.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0
33318,56,7,0,0,0,66.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
33319,57,7,0,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
33320,78,11,0,0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
33321,68,9,0,0,1,,,,,,,,
33322,44,5,0,0,1,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
33323,56,6,0,0,0,48.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
33324,33,6,0,0,0,13.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0
33325,46,7,0,0,0,25.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0
33326,63,6,0,0,0,58.0,1.0,18.0,0.0,0.0,0.0,0.0,1.0
33327,133,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33328,38,6,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33329,70,6,0,0,0,150.0,1.0,31.0,0.0,0.0,0.0,0.0,1.0
33330,106,8,0,0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33331,31,5,0,0,0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0
33332,89,10,0,0,1,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
33333,83,7,1,0,0,94.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
33334,47,5,0,0,1,16.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
33335,67,8,0,0,1,23.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0
33336,67,6,0,0,0,9.0,16.0,29.0,0.0,0.0,0.0,0.0,0.0
33337,84,11,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33338,208,6,1,0,1,,,,,,,,
33339,39,7,0,0,0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
33340,74,5,0,0,0,46.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0
33341,54,7,0,0,0,26.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0
33342,27,5,0,0,0,5.0,3.0,9.0,0.0,0.0,0.0,0.0,1.0
33343,34,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33344,50,5,0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
33345,40,6,0,0,0,17.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
33346,22,5,0,0,0,23.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
33347,77,7,0,0,0,8.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0
33348,59,7,0,0,0,15.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
33349,88,6,0,0,0,22.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0
33350,39,6,0,0,1,16.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
33351,43,6,0,0,0,203.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0
33352,79,5,0,0,0,61.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0
33353,29,4,0,0,1,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0
33354,43,6,0,0,0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
33355,26,5,0,0,0,109.0,3.0,63.0,0.0,0.0,0.0,0.0,0.0
33356,33,6,1,0,0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
33357,44,7,0,0,0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
33358,45,5,0,0,0,9.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0
33359,59,7,0,0,0,50.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0
33360,127,11,1,0,1,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
33361,124,10,0,0,0,7.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0
33362,68,5,0,0,0,37.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0
33363,54,8,0,0,0,29.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0
33364,59,5,0,0,0,12.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0
33365,48,8,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33366,49,6,0,0,1,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
33367,93,7,0,0,0,33.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
33368,84,10,0,0,0,5.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
33369,73,5,0,0,0,53.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
33370,141,10,0,0,1,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
33371,53,9,0,0,0,77.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0
33372,28,5,0,0,0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
33373,58,6,0,0,0,57.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
33374,38,5,0,0,0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
33375,42,7,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
33376,41,9,0,0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
33377,107,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33378,35,5,0,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
33379,63,8,0,0,0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
33380,72,7,0,0,0,258.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0
33381,46,5,1,0,1,247.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0
33382,141,5,0,0,0,4.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
33383,72,8,0,0,0,133.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0
33384,45,6,0,0,0,53.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
33385,25,3,0,0,0,44.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
33386,51,6,0,0,0,63.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
33387,53,6,0,0,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33388,38,4,1,0,1,5.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
33389,60,6,0,0,1,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
33390,71,5,0,0,0,135.0,2.0,15.0,0.0,0.0,0.0,0.0,1.0
33391,57,7,0,0,0,54.0,1.0,49.0,0.0,0.0,0.0,0.0,1.0
33392,95,5,0,0,0,107.0,2.0,44.0,0.0,0.0,0.0,0.0,1.0
33393,75,8,0,0,0,141.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0
33394,62,6,0,0,0,44.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0
33395,97,10,0,0,1,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
33396,58,9,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33397,43,6,0,0,0,49.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
33398,133,8,0,0,0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
33399,59,6,0,0,0,45.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
33400,51,6,0,0,0,36.0,1.0,66.0,0.0,0.0,0.0,0.0,1.0
33401,115,10,0,0,0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
33402,78,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33403,63,6,0,0,0,117.0,0.0,54.0,0.0,0.0,0.0,0.0,1.0
33404,53,5,0,0,0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
33405,123,7,0,0,0,92.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
33406,36,4,0,0,0,23.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
33407,84,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33408,39,5,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33409,41,4,0,0,1,28.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
33410,98,7,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33411,50,8,0,0,0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
33412,46,7,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33413,53,7,0,0,0,20.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
33414,40,5,0,0,1,3.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
33415,57,8,0,0,0,226.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0
33416,209,13,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33417,48,7,0,0,1,,,,,,,,
33418,47,4,0,0,0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
33419,29,5,0,0,0,68.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0
33420,48,8,0,0,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
33421,46,7,0,0,0,52.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0
33422,38,5,0,0,1,14.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0
33423,64,6,0,0,0,92.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0
33424,67,8,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33425,24,5,0,0,0,39.0,1.0,32.0,0.0,0.0,0.0,0.0,1.0
33426,28,5,0,0,0,130.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0
33427,40,7,0,0,0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
33428,93,6,0,0,0,49.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
33429,46,6,0,0,0,67.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0
33430,76,7,0,0,0,158.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0
33431,95,15,0,0,0,6.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0
33432,63,8,0,0,0,433.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0
33433,52,6,0,0,0,56.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0
33434,67,7,0,0,0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
33435,38,6,0,0,0,24.0,0.0,55.0,0.0,0.0,0.0,0.0,1.0
33436,79,8,0,0,0,63.0,1.0,14.0,0.0,0.0,0.0,0.0,1.0
33437,38,7,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33438,60,6,0,0,1,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
33439,80,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33440,55,6,0,0,1,16.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
33441,50,6,0,0,0,31.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0
33442,84,7,0,0,0,50.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
33443,109,7,0,0,0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
33444,42,6,0,0,0,43.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
33445,60,5,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33446,86,8,0,0,0,40.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0
33447,33,5,0,0,1,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33448,23,5,0,0,0,18.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0
33449,127,10,0,0,0,226.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0
33450,105,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33451,71,6,0,0,0,12.0,16.0,29.0,0.0,0.0,0.0,0.0,0.0
33452,32,5,0,0,0,16.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0
33453,115,11,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33454,56,6,0,0,0,58.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0
33455,34,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33456,43,8,0,0,0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
33457,42,6,0,0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
33458,28,5,0,0,0,25.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0
33459,34,6,0,0,0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
33460,48,7,0,0,0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
33461,34,5,0,0,0,21.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0
33462,42,7,0,0,0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
33463,54,8,0,0,1,35.0,8.0,46.0,0.0,0.0,0.0,0.0,1.0
33464,42,6,0,0,1,0.0,2.0,15.0,0.0,0.0,0.0,0.0,1.0
33465,47,8,0,0,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
33466,29,6,0,0,0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
33467,61,6,0,0,0,126.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0
33468,133,7,0,0,1,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
33469,57,5,0,0,1,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
33470,58,6,0,0,0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0
33471,227,7,1,0,1,462.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0
33472,34,5,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33473,39,6,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33474,49,6,0,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
33475,34,7,0,0,1,,,,,,,,
